"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn60959500","ISPY2_500826.nii.gz","1","application/gzip","19483","3505996","1718280942422","3505996","1718280942422","syn60958853","https://www.synapse.org/#!Synapse:syn60959500.1","7aee15044172b17a056df1b5ba17984c"
"syn60959239","ISPY2_490805.nii.gz","1","application/gzip","19494","3505996","1718280718795","3505996","1718280718795","syn60958853","https://www.synapse.org/#!Synapse:syn60959239.1","1e2af9bd7c3cb7b56eb324726a5c678f"
"syn60959901","ISPY2_987914.nii.gz","1","application/gzip","19501","3505996","1718281428887","3505996","1718281428887","syn60958853","https://www.synapse.org/#!Synapse:syn60959901.1","feee57fc516c1438b8f5659bbf614bce"
"syn60960361","ISPY2_607843.nii.gz","1","application/gzip","19501","3505996","1718282318154","3505996","1718282318154","syn60958853","https://www.synapse.org/#!Synapse:syn60960361.1","17df6bec0bb122dda5414db14b5e728e"
"syn60959981","NACT_39.nii.gz","1","application/gzip","19512","3505996","1718281583564","3505996","1718281583564","syn60958853","https://www.synapse.org/#!Synapse:syn60959981.1","562da738bcaf2832cf35a00f92e3152f"
"syn60959102","ISPY2_568953.nii.gz","1","application/gzip","19580","3505996","1718280598963","3505996","1718280598963","syn60958853","https://www.synapse.org/#!Synapse:syn60959102.1","e96e4fb568368502ee7813a2f37d27a7"
"syn60958900","NACT_64.nii.gz","1","application/gzip","19594","3505996","1718280430514","3505996","1718280430514","syn60958853","https://www.synapse.org/#!Synapse:syn60958900.1","8a078ba00c300adff76590bb36572867"
"syn60959025","ISPY2_748583.nii.gz","1","application/gzip","19594","3505996","1718280533729","3505996","1718280533729","syn60958853","https://www.synapse.org/#!Synapse:syn60959025.1","2529ae225116a149ceeb94faa794e2bf"
"syn60960036","ISPY2_664111.nii.gz","1","application/gzip","19601","3505996","1718281693733","3505996","1718281693733","syn60958853","https://www.synapse.org/#!Synapse:syn60960036.1","18b420538c63d6338aee8a5b0aac36a9"
"syn60960104","ISPY2_459311.nii.gz","1","application/gzip","19610","3505996","1718281824714","3505996","1718281824714","syn60958853","https://www.synapse.org/#!Synapse:syn60960104.1","02bfe3dbd98105dc04ea78891f932a1e"
"syn60959162","ISPY2_553012.nii.gz","1","application/gzip","19727","3505996","1718280651575","3505996","1718280651575","syn60958853","https://www.synapse.org/#!Synapse:syn60959162.1","2329c430583d859ec65433c42914418e"
"syn60959101","ISPY2_294176.nii.gz","1","application/gzip","19743","3505996","1718280598030","3505996","1718280598030","syn60958853","https://www.synapse.org/#!Synapse:syn60959101.1","4b322c56a0936ecd8354906fde39810d"
"syn60959475","ISPY2_300724.nii.gz","1","application/gzip","19743","3505996","1718280920853","3505996","1718280920853","syn60958853","https://www.synapse.org/#!Synapse:syn60959475.1","e40c1a563cad078960aa0592b516d979"
"syn60959283","ISPY2_436371.nii.gz","1","application/gzip","19750","3505996","1718280753818","3505996","1718280753818","syn60958853","https://www.synapse.org/#!Synapse:syn60959283.1","2ebe35b278af907dddcdc723f617b98f"
"syn60959322","ISPY2_690089.nii.gz","1","application/gzip","19750","3505996","1718280787908","3505996","1718280787908","syn60958853","https://www.synapse.org/#!Synapse:syn60959322.1","10a619a3d718e30a5d42d86a23e50ab3"
"syn60960424","ISPY2_895653.nii.gz","1","application/gzip","19759","3505996","1718282444635","3505996","1718282444635","syn60958853","https://www.synapse.org/#!Synapse:syn60960424.1","f5bc35659864cc5adabd87a9027e27b9"
"syn60959133","ISPY2_165925.nii.gz","1","application/gzip","19806","3505996","1718280626394","3505996","1718280626394","syn60958853","https://www.synapse.org/#!Synapse:syn60959133.1","e6d3da9013ebbb49c6186fd2e785a871"
"syn60959156","ISPY2_688955.nii.gz","1","application/gzip","19820","3505996","1718280646241","3505996","1718280646241","syn60958853","https://www.synapse.org/#!Synapse:syn60959156.1","576d1eb6e943329e8a839b92482d7a42"
"syn60960388","ISPY2_115987.nii.gz","1","application/gzip","19820","3505996","1718282372346","3505996","1718282372346","syn60958853","https://www.synapse.org/#!Synapse:syn60960388.1","3078a241b2aa3123ed42d83a986e9dca"
"syn60959390","ISPY2_567201.nii.gz","1","application/gzip","19821","3505996","1718280847031","3505996","1718280847031","syn60958853","https://www.synapse.org/#!Synapse:syn60959390.1","59dafd90d6238f83626148fd545a6169"
"syn60960237","ISPY2_284355.nii.gz","1","application/gzip","19836","3505996","1718282077482","3505996","1718282077482","syn60958853","https://www.synapse.org/#!Synapse:syn60960237.1","be370a23fe2486a1036a9752f69bf984"
"syn60958935","ISPY2_323721.nii.gz","1","application/gzip","19866","3505996","1718280460688","3505996","1718280460688","syn60958853","https://www.synapse.org/#!Synapse:syn60958935.1","6df810e3946e42dd459d80cd700636dc"
"syn60960123","ISPY1_1010.nii.gz","1","application/gzip","19913","3505996","1718281854479","3505996","1718281854479","syn60958853","https://www.synapse.org/#!Synapse:syn60960123.1","c36ef07ec7da731f0f9c264ed5533917"
"syn60959311","ISPY2_804233.nii.gz","1","application/gzip","19918","3505996","1718280778175","3505996","1718280778175","syn60958853","https://www.synapse.org/#!Synapse:syn60959311.1","513970e1eaa51c215f3b03b7f5eeea83"
"syn60960105","ISPY2_899692.nii.gz","1","application/gzip","19919","3505996","1718281826607","3505996","1718281826607","syn60958853","https://www.synapse.org/#!Synapse:syn60960105.1","f15e90f4b184bf6f09cbbf6ac3519742"
"syn60960117","ISPY2_661730.nii.gz","1","application/gzip","19942","3505996","1718281846570","3505996","1718281846570","syn60958853","https://www.synapse.org/#!Synapse:syn60960117.1","1e2daa9aa649f093d24f9702f4246c34"
"syn60960412","ISPY2_218503.nii.gz","1","application/gzip","19943","3505996","1718282420602","3505996","1718282420602","syn60958853","https://www.synapse.org/#!Synapse:syn60960412.1","38d3bb3c9a00b2abe6d3d40969640bcf"
"syn60959401","ISPY2_812089.nii.gz","1","application/gzip","19945","3505996","1718280856650","3505996","1718280856650","syn60958853","https://www.synapse.org/#!Synapse:syn60959401.1","b87dcd5526f3ab3f39563eedee413489"
"syn60959501","ISPY2_413211.nii.gz","1","application/gzip","19958","3505996","1718280943282","3505996","1718280943282","syn60958853","https://www.synapse.org/#!Synapse:syn60959501.1","b74c07252aff48f3d17eca42edcbfcb0"
"syn60958889","ISPY1_1054.nii.gz","1","application/gzip","20017","3505996","1718280422791","3505996","1718280422791","syn60958853","https://www.synapse.org/#!Synapse:syn60958889.1","90fb2423c1f07820af3028e66a3d0333"
"syn60959438","ISPY2_815493.nii.gz","1","application/gzip","20052","3505996","1718280888616","3505996","1718280888616","syn60958853","https://www.synapse.org/#!Synapse:syn60959438.1","b1fd7b7a28cdf315bf4b441b149bbd87"
"syn60959994","ISPY2_293142.nii.gz","1","application/gzip","20061","3505996","1718281609742","3505996","1718281609742","syn60958853","https://www.synapse.org/#!Synapse:syn60959994.1","1aaf3514769310277c844a42c27fc5d7"
"syn60960202","ISPY1_1001.nii.gz","1","application/gzip","20065","3505996","1718282014563","3505996","1718282014563","syn60958853","https://www.synapse.org/#!Synapse:syn60960202.1","6a66ef3fb238ecbfae0e0eaa1948e71b"
"syn60959812","ISPY2_484894.nii.gz","1","application/gzip","20080","3505996","1718281309106","3505996","1718281309106","syn60958853","https://www.synapse.org/#!Synapse:syn60959812.1","a86b587a01f0af1577710d5e3fe54d34"
"syn60959897","ISPY2_872188.nii.gz","1","application/gzip","20081","3505996","1718281420556","3505996","1718281420556","syn60958853","https://www.synapse.org/#!Synapse:syn60959897.1","53c219f1695d1483a988ee429a36dc1b"
"syn60959679","ISPY2_306401.nii.gz","1","application/gzip","20092","3505996","1718281097411","3505996","1718281097411","syn60958853","https://www.synapse.org/#!Synapse:syn60959679.1","68af8abedc3160271201714ab714d529"
"syn60959591","NACT_09.nii.gz","1","application/gzip","20105","3505996","1718281022303","3505996","1718281022303","syn60958853","https://www.synapse.org/#!Synapse:syn60959591.1","454131bebdb53f0dcd2f6f407f15c584"
"syn60959743","ISPY1_1051.nii.gz","1","application/gzip","20129","3505996","1718281178431","3505996","1718281178431","syn60958853","https://www.synapse.org/#!Synapse:syn60959743.1","daf95afcb2945a6f413cab73b9e3ca8c"
"syn60958923","ISPY2_280375.nii.gz","1","application/gzip","20193","3505996","1718280450333","3505996","1718280450333","syn60958853","https://www.synapse.org/#!Synapse:syn60958923.1","b93634b189e730df0254df2df1aa19ef"
"syn60960076","ISPY2_870077.nii.gz","1","application/gzip","20202","3505996","1718281771640","3505996","1718281771640","syn60958853","https://www.synapse.org/#!Synapse:syn60960076.1","949add203bf44eacc43dc2d0c92dc90e"
"syn60959472","ISPY1_1147.nii.gz","1","application/gzip","20203","3505996","1718280918288","3505996","1718280918288","syn60958853","https://www.synapse.org/#!Synapse:syn60959472.1","a6e7cf5e519c690c3805c03891603af0"
"syn60959572","ISPY2_419590.nii.gz","1","application/gzip","20230","3505996","1718281005623","3505996","1718281005623","syn60958853","https://www.synapse.org/#!Synapse:syn60959572.1","a39664da054350bd8922019605c29a30"
"syn60959431","ISPY1_1144.nii.gz","1","application/gzip","20245","3505996","1718280882536","3505996","1718280882536","syn60958853","https://www.synapse.org/#!Synapse:syn60959431.1","e4e747c5f9c9fb4c16cc024f85f88d5d"
"syn60959231","NACT_51.nii.gz","1","application/gzip","20249","3505996","1718280711892","3505996","1718280711892","syn60958853","https://www.synapse.org/#!Synapse:syn60959231.1","fe2b641af0c7a35414194d915cb1049d"
"syn60958883","ISPY2_613961.nii.gz","1","application/gzip","20300","3505996","1718280417514","3505996","1718280417514","syn60958853","https://www.synapse.org/#!Synapse:syn60958883.1","e670219147078c214e601854810eb5f1"
"syn60959069","ISPY2_399478.nii.gz","1","application/gzip","20353","3505996","1718280570120","3505996","1718280570120","syn60958853","https://www.synapse.org/#!Synapse:syn60959069.1","6ef320b97479aae251ea2a6798edade2"
"syn60960413","ISPY2_131595.nii.gz","1","application/gzip","20404","3505996","1718282422558","3505996","1718282422558","syn60958853","https://www.synapse.org/#!Synapse:syn60960413.1","0d5261c23e4e84bf8a37203898540246"
"syn60958928","ISPY2_727804.nii.gz","1","application/gzip","20418","3505996","1718280454592","3505996","1718280454592","syn60958853","https://www.synapse.org/#!Synapse:syn60958928.1","ccf9ba34508053ba354766e576b59206"
"syn60959192","ISPY2_644186.nii.gz","1","application/gzip","20472","3505996","1718280677844","3505996","1718280677844","syn60958853","https://www.synapse.org/#!Synapse:syn60959192.1","22b3ea6db5fb7176375d1ff7a71707e7"
"syn60959498","ISPY2_259206.nii.gz","1","application/gzip","20474","3505996","1718280940660","3505996","1718280940660","syn60958853","https://www.synapse.org/#!Synapse:syn60959498.1","ea87cb4cdfd3354c14a56251c28c3afc"
"syn60959350","ISPY2_531988.nii.gz","1","application/gzip","20496","3505996","1718280811973","3505996","1718280811973","syn60958853","https://www.synapse.org/#!Synapse:syn60959350.1","f5565e887a83b6746610987360a9b59d"
"syn60959969","ISPY2_453596.nii.gz","1","application/gzip","20538","3505996","1718281560269","3505996","1718281560269","syn60958853","https://www.synapse.org/#!Synapse:syn60959969.1","f6facfdc3999d4b37496ea340af9d8d4"
"syn60959651","ISPY2_706639.nii.gz","1","application/gzip","20576","3505996","1718281074623","3505996","1718281074623","syn60958853","https://www.synapse.org/#!Synapse:syn60959651.1","1fa5e9849c4a8ad59c426bf03cedaa28"
"syn60960352","ISPY2_851223.nii.gz","1","application/gzip","20618","3505996","1718282304378","3505996","1718282304378","syn60958853","https://www.synapse.org/#!Synapse:syn60960352.1","da227155a7d6820a2f1041808a0a2edb"
"syn60959850","NACT_02.nii.gz","1","application/gzip","20621","3505996","1718281348734","3505996","1718281348734","syn60958853","https://www.synapse.org/#!Synapse:syn60959850.1","1e735797c7ab05ceb4f72d964f971d38"
"syn60958926","ISPY1_1012.nii.gz","1","application/gzip","20654","3505996","1718280452851","3505996","1718280452851","syn60958853","https://www.synapse.org/#!Synapse:syn60958926.1","9cb0d2478df6970af92a0116d6603117"
"syn60959137","ISPY2_841336.nii.gz","1","application/gzip","20680","3505996","1718280629879","3505996","1718280629879","syn60958853","https://www.synapse.org/#!Synapse:syn60959137.1","a5d7c6aae811d8af57e90dab3b5d5965"
"syn60960288","ISPY2_522140.nii.gz","1","application/gzip","20695","3505996","1718282182423","3505996","1718282182423","syn60958853","https://www.synapse.org/#!Synapse:syn60960288.1","0aa93f0ed34077f839af07ec5dd14973"
"syn60959083","ISPY2_492612.nii.gz","1","application/gzip","20770","3505996","1718280582346","3505996","1718280582346","syn60958853","https://www.synapse.org/#!Synapse:syn60959083.1","82268e9ebbd64c7e8769e002bcae821b"
"syn60959425","ISPY1_1159.nii.gz","1","application/gzip","20782","3505996","1718280877325","3505996","1718280877325","syn60958853","https://www.synapse.org/#!Synapse:syn60959425.1","3e74bf928ffcd2aedc084687ebaa24bb"
"syn60960119","ISPY2_712917.nii.gz","1","application/gzip","20782","3505996","1718281850389","3505996","1718281850389","syn60958853","https://www.synapse.org/#!Synapse:syn60960119.1","cb4292d533a6557abb806fda2a37426a"
"syn60960243","ISPY1_1123.nii.gz","1","application/gzip","20782","3505996","1718282090192","3505996","1718282090192","syn60958853","https://www.synapse.org/#!Synapse:syn60960243.1","6ababa3780cb4b67b8402441db32c22e"
"syn60959831","ISPY1_1210.nii.gz","1","application/gzip","20815","3505996","1718281330878","3505996","1718281330878","syn60958853","https://www.synapse.org/#!Synapse:syn60959831.1","18ef9318d1d5f2594d10d8223b513084"
"syn60959787","ISPY2_688291.nii.gz","1","application/gzip","20831","3505996","1718281260038","3505996","1718281260038","syn60958853","https://www.synapse.org/#!Synapse:syn60959787.1","8882000a003001e48e47a6674c419810"
"syn60959478","ISPY2_116165.nii.gz","1","application/gzip","20834","3505996","1718280923376","3505996","1718280923376","syn60958853","https://www.synapse.org/#!Synapse:syn60959478.1","14f5cbd806a1c7933efc0f3cf8e09919"
"syn60960364","ISPY2_947398.nii.gz","1","application/gzip","20886","3505996","1718282323796","3505996","1718282323796","syn60958853","https://www.synapse.org/#!Synapse:syn60960364.1","80d03d703cd96d937f89b87850525e3e"
"syn60960039","ISPY2_960029.nii.gz","1","application/gzip","20922","3505996","1718281700058","3505996","1718281700058","syn60958853","https://www.synapse.org/#!Synapse:syn60960039.1","df40860937092333e38515efe372ee94"
"syn60959015","ISPY2_654021.nii.gz","1","application/gzip","20931","3505996","1718280524852","3505996","1718280524852","syn60958853","https://www.synapse.org/#!Synapse:syn60959015.1","e2ac3dd86c6fbdb700a217f0ff331920"
"syn60959026","ISPY2_518000.nii.gz","1","application/gzip","20957","3505996","1718280534587","3505996","1718280534587","syn60958853","https://www.synapse.org/#!Synapse:syn60959026.1","8a3df7ec2580996758afe33b8764ce73"
"syn60959112","ISPY2_797427.nii.gz","1","application/gzip","20982","3505996","1718280607865","3505996","1718280607865","syn60958853","https://www.synapse.org/#!Synapse:syn60959112.1","27bf49e7a52beb4ce93fee4fc0113f61"
"syn60959195","ISPY1_1099.nii.gz","1","application/gzip","20993","3505996","1718280680450","3505996","1718280680450","syn60958853","https://www.synapse.org/#!Synapse:syn60959195.1","77570c35dbb13f483ac66f348516e3cf"
"syn60959946","ISPY2_695521.nii.gz","1","application/gzip","20994","3505996","1718281513146","3505996","1718281513146","syn60958853","https://www.synapse.org/#!Synapse:syn60959946.1","e7c44568d29f89429711657314fa1aa1"
"syn60960269","ISPY2_342996.nii.gz","1","application/gzip","21043","3505996","1718282144250","3505996","1718282144250","syn60958853","https://www.synapse.org/#!Synapse:syn60960269.1","ac46b9d6f9026d33b696b7f3fe6e4d8f"
"syn60960188","ISPY2_552549.nii.gz","1","application/gzip","21055","3505996","1718281986306","3505996","1718281986306","syn60958853","https://www.synapse.org/#!Synapse:syn60960188.1","a0124980679b9241d811c45d19f3d58f"
"syn60959886","ISPY2_753109.nii.gz","1","application/gzip","21101","3505996","1718281402852","3505996","1718281402852","syn60958853","https://www.synapse.org/#!Synapse:syn60959886.1","9922f381ef07ad8db34c5eb8a1334aa5"
"syn60959333","ISPY2_982086.nii.gz","1","application/gzip","21105","3505996","1718280797353","3505996","1718280797353","syn60958853","https://www.synapse.org/#!Synapse:syn60959333.1","11092cb935a0e765f36c0eb80c60c5a8"
"syn60959852","ISPY2_328160.nii.gz","1","application/gzip","21117","3505996","1718281350583","3505996","1718281350583","syn60958853","https://www.synapse.org/#!Synapse:syn60959852.1","75de877eb2c3a3725697eb342c083db3"
"syn60960233","ISPY2_646233.nii.gz","1","application/gzip","21125","3505996","1718282069659","3505996","1718282069659","syn60958853","https://www.synapse.org/#!Synapse:syn60960233.1","8e7c005cbad2af96162937539221648b"
"syn60958962","ISPY2_311316.nii.gz","1","application/gzip","21136","3505996","1718280480950","3505996","1718280480950","syn60958853","https://www.synapse.org/#!Synapse:syn60958962.1","b4a223edcb3cfb54c0841117e4b0b3f8"
"syn60959163","ISPY1_1083.nii.gz","1","application/gzip","21148","3505996","1718280652419","3505996","1718280652419","syn60958853","https://www.synapse.org/#!Synapse:syn60959163.1","a90a1dff7ed1616717dd29f058298491"
"syn60959556","ISPY2_446263.nii.gz","1","application/gzip","21149","3505996","1718280991461","3505996","1718280991461","syn60958853","https://www.synapse.org/#!Synapse:syn60959556.1","94bf296b4433ee888f85c4335001eee1"
"syn60959811","ISPY2_439489.nii.gz","1","application/gzip","21154","3505996","1718281307190","3505996","1718281307190","syn60958853","https://www.synapse.org/#!Synapse:syn60959811.1","36803ec1a50e5de78d55540c06736101"
"syn60960001","ISPY2_275626.nii.gz","1","application/gzip","21164","3505996","1718281624214","3505996","1718281624214","syn60958853","https://www.synapse.org/#!Synapse:syn60960001.1","566aaaf8c5dc164563d3853b4aad4b4f"
"syn60959286","ISPY2_689076.nii.gz","1","application/gzip","21171","3505996","1718280756459","3505996","1718280756459","syn60958853","https://www.synapse.org/#!Synapse:syn60959286.1","eb6b5ca5d872c5073b4ccbc883f30a2c"
"syn60958993","ISPY2_345574.nii.gz","1","application/gzip","21176","3505996","1718280505933","3505996","1718280505933","syn60958853","https://www.synapse.org/#!Synapse:syn60958993.1","ae9f5af3ee628ff7cab0f5eed8826e79"
"syn60960024","ISPY2_674897.nii.gz","1","application/gzip","21182","3505996","1718281670009","3505996","1718281670009","syn60958853","https://www.synapse.org/#!Synapse:syn60960024.1","85beec6277eb925b53c559e87d995124"
"syn60959613","ISPY2_575372.nii.gz","1","application/gzip","21197","3505996","1718281041665","3505996","1718281041665","syn60958853","https://www.synapse.org/#!Synapse:syn60959613.1","9c9e96cbe97d957ffb4b61d542da136f"
"syn60959951","ISPY2_940186.nii.gz","1","application/gzip","21201","3505996","1718281523368","3505996","1718281523368","syn60958853","https://www.synapse.org/#!Synapse:syn60959951.1","c6eee332bfac651893cf922d64ee9cf5"
"syn60959799","ISPY2_417474.nii.gz","1","application/gzip","21205","3505996","1718281282923","3505996","1718281282923","syn60958853","https://www.synapse.org/#!Synapse:syn60959799.1","6bce4835f6ded926b4162cebcc871842"
"syn60959089","ISPY2_100899.nii.gz","1","application/gzip","21212","3505996","1718280587612","3505996","1718280587612","syn60958853","https://www.synapse.org/#!Synapse:syn60959089.1","c55911e1edeadb316c113ca49b24f6e8"
"syn60959290","ISPY2_651401.nii.gz","1","application/gzip","21217","3505996","1718280759893","3505996","1718280759893","syn60958853","https://www.synapse.org/#!Synapse:syn60959290.1","2ad10d8092d7c7b38abb47819aa3c519"
"syn60959496","ISPY2_994987.nii.gz","1","application/gzip","21220","3505996","1718280938970","3505996","1718280938970","syn60958853","https://www.synapse.org/#!Synapse:syn60959496.1","2af80582d846915563c203fda6262b3a"
"syn60959029","ISPY2_856159.nii.gz","1","application/gzip","21221","3505996","1718280537252","3505996","1718280537252","syn60958853","https://www.synapse.org/#!Synapse:syn60959029.1","924161027a3b41b3696297686e2254a2"
"syn60959328","ISPY2_963604.nii.gz","1","application/gzip","21225","3505996","1718280793118","3505996","1718280793118","syn60958853","https://www.synapse.org/#!Synapse:syn60959328.1","3c8e781d3a3ef2c2175c24a860905a23"
"syn60960275","ISPY2_689188.nii.gz","1","application/gzip","21236","3505996","1718282156168","3505996","1718282156168","syn60958853","https://www.synapse.org/#!Synapse:syn60960275.1","d72585c3970311772c8d6de73112bd3f"
"syn60959627","ISPY2_848003.nii.gz","1","application/gzip","21280","3505996","1718281053836","3505996","1718281053836","syn60958853","https://www.synapse.org/#!Synapse:syn60959627.1","f9f9ea39ae8cb868cb2cb83e68dd6d54"
"syn60959308","ISPY2_235995.nii.gz","1","application/gzip","21287","3505996","1718280775606","3505996","1718280775606","syn60958853","https://www.synapse.org/#!Synapse:syn60959308.1","88b59d373c071c1bb676bd6c5716b29d"
"syn60959228","ISPY2_635632.nii.gz","1","application/gzip","21289","3505996","1718280709329","3505996","1718280709329","syn60958853","https://www.synapse.org/#!Synapse:syn60959228.1","27bf7336fdbc38e2e7249b9d227433bf"
"syn60960435","ISPY2_574091.nii.gz","1","application/gzip","21292","3505996","1718282467048","3505996","1718282467048","syn60958853","https://www.synapse.org/#!Synapse:syn60960435.1","d80accba99eeff12728a4dec77504810"
"syn60959698","ISPY2_107700.nii.gz","1","application/gzip","21313","3505996","1718281113556","3505996","1718281113556","syn60958853","https://www.synapse.org/#!Synapse:syn60959698.1","c32e7fbead652bc1bebefcc3ca0661c3"
"syn60959700","NACT_04.nii.gz","1","application/gzip","21316","3505996","1718281115300","3505996","1718281115300","syn60958853","https://www.synapse.org/#!Synapse:syn60959700.1","e744f79b89bb654ba03b8b27d8cb6a4d"
"syn60960432","ISPY2_146033.nii.gz","1","application/gzip","21320","3505996","1718282460904","3505996","1718282460904","syn60958853","https://www.synapse.org/#!Synapse:syn60960432.1","0795fa6a1247400e8c004dbba198767d"
"syn60959711","ISPY2_629371.nii.gz","1","application/gzip","21335","3505996","1718281123893","3505996","1718281123893","syn60958853","https://www.synapse.org/#!Synapse:syn60959711.1","2795ad6b04ab099adbf3bcf11552b2e5"
"syn60959207","ISPY2_792181.nii.gz","1","application/gzip","21343","3505996","1718280690912","3505996","1718280690912","syn60958853","https://www.synapse.org/#!Synapse:syn60959207.1","8f52c3e37bf75a32e16640ab6eba33f2"
"syn60959588","ISPY2_380239.nii.gz","1","application/gzip","21364","3505996","1718281019650","3505996","1718281019650","syn60958853","https://www.synapse.org/#!Synapse:syn60959588.1","09017c000058161aad92a42b858889bd"
"syn60959639","ISPY2_188091.nii.gz","1","application/gzip","21365","3505996","1718281064208","3505996","1718281064208","syn60958853","https://www.synapse.org/#!Synapse:syn60959639.1","bcf8d4c5c23a93903dc65f929889caf7"
"syn60960134","ISPY2_547892.nii.gz","1","application/gzip","21366","3505996","1718281877115","3505996","1718281877115","syn60958853","https://www.synapse.org/#!Synapse:syn60960134.1","27656d6793a886a6bbad25109b9d82e5"
"syn60960037","ISPY2_756412.nii.gz","1","application/gzip","21382","3505996","1718281695640","3505996","1718281695640","syn60958853","https://www.synapse.org/#!Synapse:syn60960037.1","b93e52cc583ef37a738e744dd55fa3ab"
"syn60959690","ISPY2_375455.nii.gz","1","application/gzip","21391","3505996","1718281106787","3505996","1718281106787","syn60958853","https://www.synapse.org/#!Synapse:syn60959690.1","294e5a03b0b24f2d72969e44de9aaf6e"
"syn60958901","ISPY2_677915.nii.gz","1","application/gzip","21393","3505996","1718280431336","3505996","1718280431336","syn60958853","https://www.synapse.org/#!Synapse:syn60958901.1","a38b6cf9de0357738cf6126e76aef8d3"
"syn60959585","ISPY2_760011.nii.gz","1","application/gzip","21419","3505996","1718281017011","3505996","1718281017011","syn60958853","https://www.synapse.org/#!Synapse:syn60959585.1","5af2aa3a1473b08705ba29601579f2be"
"syn60959531","ISPY2_899381.nii.gz","1","application/gzip","21433","3505996","1718280969548","3505996","1718280969548","syn60958853","https://www.synapse.org/#!Synapse:syn60959531.1","97527d2a59bdec498537b2bddeab77a6"
"syn60959677","ISPY2_660534.nii.gz","1","application/gzip","21501","3505996","1718281095646","3505996","1718281095646","syn60958853","https://www.synapse.org/#!Synapse:syn60959677.1","b632dadb926e8927f77cec0d20c44e83"
"syn60960026","ISPY2_318569.nii.gz","1","application/gzip","21516","3505996","1718281673849","3505996","1718281673849","syn60958853","https://www.synapse.org/#!Synapse:syn60960026.1","5bb204d31a690916031e8e78d200a641"
"syn60958894","ISPY2_920479.nii.gz","1","application/gzip","21517","3505996","1718280425446","3505996","1718280425446","syn60958853","https://www.synapse.org/#!Synapse:syn60958894.1","c13dcff0b2a16002ec630a9ea9e18b5c"
"syn60960055","ISPY2_845663.nii.gz","1","application/gzip","21522","3505996","1718281729437","3505996","1718281729437","syn60958853","https://www.synapse.org/#!Synapse:syn60960055.1","e024bb3fe092dddfc611c3fb854287df"
"syn60959650","ISPY2_591079.nii.gz","1","application/gzip","21532","3505996","1718281073775","3505996","1718281073775","syn60958853","https://www.synapse.org/#!Synapse:syn60959650.1","adc52b113e1a78c4d67a0847f99c300b"
"syn60960071","ISPY2_125130.nii.gz","1","application/gzip","21545","3505996","1718281760911","3505996","1718281760911","syn60958853","https://www.synapse.org/#!Synapse:syn60960071.1","d6477804506a8b9aefd791307d2cae82"
"syn60959412","ISPY2_519738.nii.gz","1","application/gzip","21548","3505996","1718280866251","3505996","1718280866251","syn60958853","https://www.synapse.org/#!Synapse:syn60959412.1","234c0ff885f479719f47aec108c722b6"
"syn60960072","ISPY2_408692.nii.gz","1","application/gzip","21550","3505996","1718281762739","3505996","1718281762739","syn60958853","https://www.synapse.org/#!Synapse:syn60960072.1","e9e4fa4707befd92186ecd65d11dd73a"
"syn60960127","ISPY2_412772.nii.gz","1","application/gzip","21557","3505996","1718281862484","3505996","1718281862484","syn60958853","https://www.synapse.org/#!Synapse:syn60960127.1","dea577ef28ed116df119ea1b3dc4f8a0"
"syn60959105","ISPY1_1078.nii.gz","1","application/gzip","21562","3505996","1718280601695","3505996","1718280601695","syn60958853","https://www.synapse.org/#!Synapse:syn60959105.1","080e6ca4f054e785626c7dac6e0a793c"
"syn60959020","ISPY2_516834.nii.gz","1","application/gzip","21568","3505996","1718280529335","3505996","1718280529335","syn60958853","https://www.synapse.org/#!Synapse:syn60959020.1","dc0b5f52bc15fe606b360af38c8f94ff"
"syn60959559","ISPY2_478055.nii.gz","1","application/gzip","21577","3505996","1718280994223","3505996","1718280994223","syn60958853","https://www.synapse.org/#!Synapse:syn60959559.1","d57fdad27643296da5d05170f9527b2e"
"syn60960145","ISPY2_573605.nii.gz","1","application/gzip","21590","3505996","1718281899546","3505996","1718281899546","syn60958853","https://www.synapse.org/#!Synapse:syn60960145.1","0af832ad350ba7fcf7247bf028f45108"
"syn60960212","ISPY2_553141.nii.gz","1","application/gzip","21590","3505996","1718282030630","3505996","1718282030630","syn60958853","https://www.synapse.org/#!Synapse:syn60960212.1","769c16dc01fcac956f2387945b602b2b"
"syn60958963","ISPY2_287300.nii.gz","1","application/gzip","21596","3505996","1718280481820","3505996","1718280481820","syn60958853","https://www.synapse.org/#!Synapse:syn60958963.1","16740d45e356fa5e9abb6057348b20d6"
"syn60959455","ISPY2_912836.nii.gz","1","application/gzip","21621","3505996","1718280903494","3505996","1718280903494","syn60958853","https://www.synapse.org/#!Synapse:syn60959455.1","beb546054362fbddc6d88c7342f5db16"
"syn60960155","ISPY2_928170.nii.gz","1","application/gzip","21626","3505996","1718281919277","3505996","1718281919277","syn60958853","https://www.synapse.org/#!Synapse:syn60960155.1","d57b297577c13c257254140e9acf3462"
"syn60959097","ISPY2_814299.nii.gz","1","application/gzip","21656","3505996","1718280594610","3505996","1718280594610","syn60958853","https://www.synapse.org/#!Synapse:syn60959097.1","1f343ed5d6eedd3d01e6751c9575960e"
