"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn60957503","ISPY1_1065.nii.gz","1","application/gzip","10446","3505996","1718277888587","3505996","1718277888587","syn60957263","https://www.synapse.org/#!Synapse:syn60957503.1","c5d332fd3eb0284cb17545ca6aaf31e0"
"syn60957521","ISPY1_1013.nii.gz","1","application/gzip","10446","3505996","1718277901842","3505996","1718277901842","syn60957263","https://www.synapse.org/#!Synapse:syn60957521.1","7b3d404fdd0673b0119bb5bb8725bddd"
"syn60957520","ISPY1_1016.nii.gz","1","application/gzip","10450","3505996","1718277901108","3505996","1718277901108","syn60957263","https://www.synapse.org/#!Synapse:syn60957520.1","d7d86f50bff7e24d539dfcb428cd83f8"
"syn60958332","ISPY2_347516.nii.gz","1","application/gzip","10457","3505996","1718279210668","3505996","1718279210668","syn60957263","https://www.synapse.org/#!Synapse:syn60958332.1","05e2af79c64aafd2196ea40c713c33a7"
"syn60958231","ISPY2_490805.nii.gz","1","application/gzip","10458","3505996","1718279134398","3505996","1718279134398","syn60957263","https://www.synapse.org/#!Synapse:syn60958231.1","2d1c3d186b9ade645ef3d0a88383744e"
"syn60958262","ISPY2_442637.nii.gz","1","application/gzip","10465","3505996","1718279157619","3505996","1718279157619","syn60957263","https://www.synapse.org/#!Synapse:syn60958262.1","989cd7f9e027d6ce4c957ee797e31aeb"
"syn60957651","ISPY2_687733.nii.gz","1","application/gzip","10479","3505996","1718278096637","3505996","1718278096637","syn60957263","https://www.synapse.org/#!Synapse:syn60957651.1","806d432282b12c9623b899badd5aeceb"
"syn60958078","ISPY2_690089.nii.gz","1","application/gzip","10482","3505996","1718279018862","3505996","1718279018862","syn60957263","https://www.synapse.org/#!Synapse:syn60958078.1","eeb64a88d23d3bb01f89da3739918f10"
"syn60957423","ISPY1_1219.nii.gz","1","application/gzip","10487","3505996","1718277825161","3505996","1718277825161","syn60957263","https://www.synapse.org/#!Synapse:syn60957423.1","1b7ef62240239c12512d6ac00d931b44"
"syn60957323","ISPY1_1117.nii.gz","1","application/gzip","10509","3505996","1718277748854","3505996","1718277748854","syn60957263","https://www.synapse.org/#!Synapse:syn60957323.1","dd88650ed15c806eafeced6a1b4121f2"
"syn60957298","NACT_01.nii.gz","1","application/gzip","10514","3505996","1718277730619","3505996","1718277730619","syn60957263","https://www.synapse.org/#!Synapse:syn60957298.1","36cb5dd7e4263be457fa5b90669fbebf"
"syn60958266","ISPY2_436371.nii.gz","1","application/gzip","10517","3505996","1718279160640","3505996","1718279160640","syn60957263","https://www.synapse.org/#!Synapse:syn60958266.1","a85be2e67230b27ac21765f65fafca6b"
"syn60957647","ISPY2_695521.nii.gz","1","application/gzip","10558","3505996","1718278093808","3505996","1718278093808","syn60957263","https://www.synapse.org/#!Synapse:syn60957647.1","bcb6b66c7b2641ad2f39f571d0881ec0"
"syn60957344","ISPY1_1030.nii.gz","1","application/gzip","10571","3505996","1718277764214","3505996","1718277764214","syn60957263","https://www.synapse.org/#!Synapse:syn60957344.1","8549d19192ff98159513b14af4931363"
"syn60957432","ISPY1_1203.nii.gz","1","application/gzip","10572","3505996","1718277831781","3505996","1718277831781","syn60957263","https://www.synapse.org/#!Synapse:syn60957432.1","aceff576a25ab456ba286528160df736"
"syn60958176","ISPY2_571276.nii.gz","1","application/gzip","10576","3505996","1718279092875","3505996","1718279092875","syn60957263","https://www.synapse.org/#!Synapse:syn60958176.1","dc4ee2dbb22958832552c94203b977ad"
"syn60958081","ISPY2_688955.nii.gz","1","application/gzip","10596","3505996","1718279021057","3505996","1718279021057","syn60957263","https://www.synapse.org/#!Synapse:syn60958081.1","d511c58f2200e3e5afafdf33064261b6"
"syn60957476","ISPY1_1132.nii.gz","1","application/gzip","10613","3505996","1718277869042","3505996","1718277869042","syn60957263","https://www.synapse.org/#!Synapse:syn60957476.1","206531ba8d5359eef8937279fd8c594d"
"syn60958069","ISPY2_706418.nii.gz","1","application/gzip","10617","3505996","1718279012039","3505996","1718279012039","syn60957263","https://www.synapse.org/#!Synapse:syn60958069.1","e13491f36f6e3a432dfb650eaca51d5e"
"syn60958388","ISPY2_280375.nii.gz","1","application/gzip","10627","3505996","1718279317189","3505996","1718279317189","syn60957263","https://www.synapse.org/#!Synapse:syn60958388.1","70cd93d3d12dda03130a276c870ae74c"
"syn60958020","ISPY2_783771.nii.gz","1","application/gzip","10644","3505996","1718278974828","3505996","1718278974828","syn60957263","https://www.synapse.org/#!Synapse:syn60958020.1","89f890b6a578df3dc31619ed0665fe99"
"syn60958466","ISPY2_165925.nii.gz","1","application/gzip","10644","3505996","1718279724117","3505996","1718279724117","syn60957263","https://www.synapse.org/#!Synapse:syn60958466.1","1c97b12332944f53522ba8f82ede440d"
"syn60957799","ISPY2_284355.nii.gz","1","application/gzip","10647","3505996","1718278204229","3505996","1718278204229","syn60957263","https://www.synapse.org/#!Synapse:syn60957799.1","f99c81aa6b05074ca4d518b7c3c72d6c"
"syn60958222","ISPY2_498024.nii.gz","1","application/gzip","10665","3505996","1718279127605","3505996","1718279127605","syn60957263","https://www.synapse.org/#!Synapse:syn60958222.1","abd25d53051fbb54dfa7fc5121ebfb8b"
"syn60957486","ISPY1_1102.nii.gz","1","application/gzip","10671","3505996","1718277876230","3505996","1718277876230","syn60957263","https://www.synapse.org/#!Synapse:syn60957486.1","edc97c8e4ad350b8ac5bd225cc3f3570"
"syn60957375","NACT_61.nii.gz","1","application/gzip","10675","3505996","1718277785173","3505996","1718277785173","syn60957263","https://www.synapse.org/#!Synapse:syn60957375.1","45ef57a3a197ad9718ba6fba1ac937f5"
"syn60957292","NACT_27.nii.gz","1","application/gzip","10676","3505996","1718277726239","3505996","1718277726239","syn60957263","https://www.synapse.org/#!Synapse:syn60957292.1","751bf77302e8ca1937e691face5caa74"
"syn60957823","ISPY2_218503.nii.gz","1","application/gzip","10677","3505996","1718278221852","3505996","1718278221852","syn60957263","https://www.synapse.org/#!Synapse:syn60957823.1","77f81898ad98195de5d22dff6ee1b7f3"
"syn60958440","ISPY2_204939.nii.gz","1","application/gzip","10684","3505996","1718279585100","3505996","1718279585100","syn60957263","https://www.synapse.org/#!Synapse:syn60958440.1","30d7a18683f6cd487356b9da3c56e0dd"
"syn60958341","ISPY2_335536.nii.gz","1","application/gzip","10703","3505996","1718279217259","3505996","1718279217259","syn60957263","https://www.synapse.org/#!Synapse:syn60958341.1","5f71bb98c1fc13c2ae57f5d38c85a496"
"syn60957412","ISPY1_1238.nii.gz","1","application/gzip","10719","3505996","1718277817187","3505996","1718277817187","syn60957263","https://www.synapse.org/#!Synapse:syn60957412.1","943aa9def70dc0a697eba9fb6a39be25"
"syn60957703","ISPY2_570685.nii.gz","1","application/gzip","10720","3505996","1718278134529","3505996","1718278134529","syn60957263","https://www.synapse.org/#!Synapse:syn60957703.1","6a3e24330987b2165c84cf43d92c2552"
"syn60958464","ISPY2_166782.nii.gz","1","application/gzip","10720","3505996","1718279722627","3505996","1718279722627","syn60957263","https://www.synapse.org/#!Synapse:syn60958464.1","f4622f52fcb040ff19a3d821c7984f5e"
"syn60958447","ISPY2_198891.nii.gz","1","application/gzip","10730","3505996","1718279709845","3505996","1718279709845","syn60957263","https://www.synapse.org/#!Synapse:syn60958447.1","36306afe59a684e4b0f529b38fd13ee0"
"syn60957933","ISPY2_872188.nii.gz","1","application/gzip","10744","3505996","1718278803937","3505996","1718278803937","syn60957263","https://www.synapse.org/#!Synapse:syn60957933.1","0dd39b0132e5628e7572511aa85e915c"
"syn60958112","ISPY2_644186.nii.gz","1","application/gzip","10754","3505996","1718279044562","3505996","1718279044562","syn60957263","https://www.synapse.org/#!Synapse:syn60958112.1","478465aa7743a4e808d8c4bb6617f8d9"
"syn60958364","ISPY2_306401.nii.gz","1","application/gzip","10760","3505996","1718279234781","3505996","1718279234781","syn60957263","https://www.synapse.org/#!Synapse:syn60958364.1","f388d6f6aec46d83697907467d68e98d"
"syn60957553","ISPY2_957408.nii.gz","1","application/gzip","10761","3505996","1718278025235","3505996","1718278025235","syn60957263","https://www.synapse.org/#!Synapse:syn60957553.1","8e865616c6feb00f0f7637ab8aba7463"
"syn60957585","ISPY2_895653.nii.gz","1","application/gzip","10764","3505996","1718278048375","3505996","1718278048375","syn60957263","https://www.synapse.org/#!Synapse:syn60957585.1","e0fbaf1f6a9f3c6b6ccf738078233c66"
"syn60957365","ISPY2_947398.nii.gz","1","application/gzip","10774","3505996","1718277779381","3505996","1718277779381","syn60957263","https://www.synapse.org/#!Synapse:syn60957365.1","c112782f0ee498211b8da104b04daa88"
"syn60958068","ISPY2_706639.nii.gz","1","application/gzip","10799","3505996","1718279011284","3505996","1718279011284","syn60957263","https://www.synapse.org/#!Synapse:syn60958068.1","c0a430fc98a739f284a38cadd020946c"
"syn60957445","ISPY1_1185.nii.gz","1","application/gzip","10816","3505996","1718277841106","3505996","1718277841106","syn60957263","https://www.synapse.org/#!Synapse:syn60957445.1","7b8a8e1f9d87794301af196e57f4fd38"
"syn60958277","ISPY2_419590.nii.gz","1","application/gzip","10830","3505996","1718279169065","3505996","1718279169065","syn60957263","https://www.synapse.org/#!Synapse:syn60958277.1","425a7b8e596fd38de23429db239b83c7"
"syn60957978","ISPY2_804233.nii.gz","1","application/gzip","10865","3505996","1718278834678","3505996","1718278834678","syn60957263","https://www.synapse.org/#!Synapse:syn60957978.1","9cf5faff9decea42b715a8dc90f3985b"
"syn60958234","ISPY2_484894.nii.gz","1","application/gzip","10884","3505996","1718279136728","3505996","1718279136728","syn60957263","https://www.synapse.org/#!Synapse:syn60958234.1","b22d9a1fa2aee82f144e93e29d90829a"
"syn60958430","ISPY2_223030.nii.gz","1","application/gzip","10891","3505996","1718279577642","3505996","1718279577642","syn60957263","https://www.synapse.org/#!Synapse:syn60958430.1","03a35b57cffb81fff5071451d86d0cbd"
"syn60957595","ISPY2_870077.nii.gz","1","application/gzip","10895","3505996","1718278055705","3505996","1718278055705","syn60957263","https://www.synapse.org/#!Synapse:syn60957595.1","7b27e90d57f984385b1f232e3d81f09e"
"syn60958369","ISPY2_300724.nii.gz","1","application/gzip","10898","3505996","1718279302744","3505996","1718279302744","syn60957263","https://www.synapse.org/#!Synapse:syn60958369.1","d84691915413eecfccfced8fee3ff4d6"
"syn60958280","ISPY2_417474.nii.gz","1","application/gzip","10903","3505996","1718279171283","3505996","1718279171283","syn60957263","https://www.synapse.org/#!Synapse:syn60958280.1","3bd1f23e04b00bf6cf62e1e661b2d444"
"syn60957539","ISPY2_982086.nii.gz","1","application/gzip","10906","3505996","1718277915085","3505996","1718277915085","syn60957263","https://www.synapse.org/#!Synapse:syn60957539.1","caae2fa5540b059733287f0079a6c5de"
"syn60958169","ISPY2_575372.nii.gz","1","application/gzip","10926","3505996","1718279087633","3505996","1718279087633","syn60957263","https://www.synapse.org/#!Synapse:syn60958169.1","8440daeba3fb934ce70c0e443cb1dccf"
"syn60957641","ISPY2_712917.nii.gz","1","application/gzip","10963","3505996","1718278089492","3505996","1718278089492","syn60957263","https://www.synapse.org/#!Synapse:syn60957641.1","0217e553400639cf7071c5978614a07d"
"syn60958294","ISPY2_401215.nii.gz","1","application/gzip","10975","3505996","1718279181912","3505996","1718279181912","syn60957263","https://www.synapse.org/#!Synapse:syn60958294.1","3d1d2f36e5a80964ceafcfcc4f1add7a"
"syn60958345","ISPY2_328160.nii.gz","1","application/gzip","10977","3505996","1718279220313","3505996","1718279220313","syn60957263","https://www.synapse.org/#!Synapse:syn60958345.1","aa300d48ee2d7e0711f7d59be98861fc"
"syn60957583","ISPY2_899692.nii.gz","1","application/gzip","10987","3505996","1718278046924","3505996","1718278046924","syn60957263","https://www.synapse.org/#!Synapse:syn60957583.1","3994abb4a8212c3ec14d00fd4a7048c5"
"syn60957316","ISPY1_1161.nii.gz","1","application/gzip","11001","3505996","1718277743782","3505996","1718277743782","syn60957263","https://www.synapse.org/#!Synapse:syn60957316.1","24be6d92a291f1a6272e1d30d4a46f75"
"syn60957427","ISPY1_1215.nii.gz","1","application/gzip","11007","3505996","1718277828136","3505996","1718277828136","syn60957263","https://www.synapse.org/#!Synapse:syn60957427.1","8e38e5d4df9f6b46af820d2a4b73f968"
"syn60957668","ISPY2_646233.nii.gz","1","application/gzip","11024","3505996","1718278108934","3505996","1718278108934","syn60957263","https://www.synapse.org/#!Synapse:syn60957668.1","13edd29428cbc35afcb91916e4ecb4cf"
"syn60958494","ISPY2_131595.nii.gz","1","application/gzip","11038","3505996","1718279898029","3505996","1718279898029","syn60957263","https://www.synapse.org/#!Synapse:syn60958494.1","6c1ce028583a31141fc88ed8be079e24"
"syn60957721","ISPY2_522140.nii.gz","1","application/gzip","11045","3505996","1718278147705","3505996","1718278147705","syn60957263","https://www.synapse.org/#!Synapse:syn60957721.1","ce0588f46a5e632ee7ea55b768959c9c"
"syn60958623","ISPY2_138425.nii.gz","1","application/gzip","11062","3505996","1718279987859","3505996","1718279987859","syn60957263","https://www.synapse.org/#!Synapse:syn60958623.1","e373416ce124da8d42e7447ef0e25417"
"syn60958107","ISPY2_654021.nii.gz","1","application/gzip","11074","3505996","1718279040730","3505996","1718279040730","syn60957263","https://www.synapse.org/#!Synapse:syn60958107.1","3aefc9955bf99fd25896694020582aaf"
"syn60958036","ISPY2_760011.nii.gz","1","application/gzip","11095","3505996","1718278987185","3505996","1718278987185","syn60957263","https://www.synapse.org/#!Synapse:syn60958036.1","766cee2eb0470bf30a27ed22b3031813"
"syn60958452","ISPY2_188091.nii.gz","1","application/gzip","11112","3505996","1718279713594","3505996","1718279713594","syn60957263","https://www.synapse.org/#!Synapse:syn60958452.1","a93f327c17cb4e26e907cc87e2e475fd"
"syn60957752","ISPY2_453596.nii.gz","1","application/gzip","11132","3505996","1718278170324","3505996","1718278170324","syn60957263","https://www.synapse.org/#!Synapse:syn60957752.1","6bcd021bb2b60a66c1f640246f7da3b9"
"syn60957530","ISPY2_995480.nii.gz","1","application/gzip","11134","3505996","1718277908493","3505996","1718277908493","syn60957263","https://www.synapse.org/#!Synapse:syn60957530.1","581ee5f999fe1e028672e6c947bd27e5"
"syn60957698","ISPY2_574091.nii.gz","1","application/gzip","11135","3505996","1718278130877","3505996","1718278130877","syn60957263","https://www.synapse.org/#!Synapse:syn60957698.1","3fa8715d436895bc5bb3646723a6f69a"
"syn60957881","ISPY2_898618.nii.gz","1","application/gzip","11144","3505996","1718278262468","3505996","1718278262468","syn60957263","https://www.synapse.org/#!Synapse:syn60957881.1","b4eaa45e59af9053372c072041d1ade1"
"syn60958312","ISPY2_375455.nii.gz","1","application/gzip","11154","3505996","1718279195559","3505996","1718279195559","syn60957263","https://www.synapse.org/#!Synapse:syn60958312.1","d5148b476a7aded3d9aa96216dc59292"
"syn60958307","ISPY2_380239.nii.gz","1","application/gzip","11191","3505996","1718279191619","3505996","1718279191619","syn60957263","https://www.synapse.org/#!Synapse:syn60958307.1","995d6c024fa1b3a4c712d382d68f1431"
"syn60958117","ISPY2_635632.nii.gz","1","application/gzip","11197","3505996","1718279048389","3505996","1718279048389","syn60957263","https://www.synapse.org/#!Synapse:syn60958117.1","15edf99c043abd44341797808d412e5d"
"syn60957973","ISPY2_812089.nii.gz","1","application/gzip","11210","3505996","1718278831767","3505996","1718278831767","syn60957263","https://www.synapse.org/#!Synapse:syn60957973.1","687354669496dd64b37476f1514bf155"
"syn60958158","ISPY2_591079.nii.gz","1","application/gzip","11225","3505996","1718279079437","3505996","1718279079437","syn60957263","https://www.synapse.org/#!Synapse:syn60958158.1","86b57a0ef454716b209d1daf6101fbbe"
"syn60958446","ISPY2_199115.nii.gz","1","application/gzip","11229","3505996","1718279709062","3505996","1718279709062","syn60957263","https://www.synapse.org/#!Synapse:syn60958446.1","b0dcaad998d6a5fb69a7c54c77d699f7"
"syn60957572","ISPY2_924071.nii.gz","1","application/gzip","11251","3505996","1718278039009","3505996","1718278039009","syn60957263","https://www.synapse.org/#!Synapse:syn60957572.1","36100f90c8eb413d2ec24d964788e1e3"
"syn60957322","ISPY1_1123.nii.gz","1","application/gzip","11255","3505996","1718277748100","3505996","1718277748100","syn60957263","https://www.synapse.org/#!Synapse:syn60957322.1","7ea6896775db132c250aec7224af50b8"
"syn60958207","ISPY2_519738.nii.gz","1","application/gzip","11262","3505996","1718279116199","3505996","1718279116199","syn60957263","https://www.synapse.org/#!Synapse:syn60958207.1","9af3a0026a852a46e6fc83c72b166803"
"syn60957656","ISPY2_674897.nii.gz","1","application/gzip","11268","3505996","1718278100270","3505996","1718278100270","syn60957263","https://www.synapse.org/#!Synapse:syn60957656.1","5c509c6ea50b7e052107af70ca2e16d3"
"syn60957995","ISPY2_792181.nii.gz","1","application/gzip","11271","3505996","1718278845222","3505996","1718278845222","syn60957263","https://www.synapse.org/#!Synapse:syn60957995.1","0b1c3dd65899ebf3e980c9cd13827b5f"
"syn60957508","ISPY1_1054.nii.gz","1","application/gzip","11304","3505996","1718277892292","3505996","1718277892292","syn60957263","https://www.synapse.org/#!Synapse:syn60957508.1","3f85f44c1f8f1aa80be32728248d9098"
"syn60957485","ISPY1_1106.nii.gz","1","application/gzip","11306","3505996","1718277875519","3505996","1718277875519","syn60957263","https://www.synapse.org/#!Synapse:syn60957485.1","2bb8e3acb22ad261556c67b0a53b08e4"
"syn60957947","ISPY2_848003.nii.gz","1","application/gzip","11309","3505996","1718278813256","3505996","1718278813256","syn60957263","https://www.synapse.org/#!Synapse:syn60957947.1","ea7268338256ed609f07c98aae6ac69e"
"syn60957302","ISPY1_1231.nii.gz","1","application/gzip","11320","3505996","1718277733529","3505996","1718277733529","syn60957263","https://www.synapse.org/#!Synapse:syn60957302.1","081aeefebc7d3c2cb467b961494bd167"
"syn60957770","ISPY2_408692.nii.gz","1","application/gzip","11338","3505996","1718278183335","3505996","1718278183335","syn60957263","https://www.synapse.org/#!Synapse:syn60957770.1","e0d6babfff61da2abf34154f1aa75b0a"
"syn60958038","ISPY2_753109.nii.gz","1","application/gzip","11338","3505996","1718278988685","3505996","1718278988685","syn60957263","https://www.synapse.org/#!Synapse:syn60958038.1","20295b4ccda05e92897172c5c49ac3e5"
"syn60958646","ISPY2_107700.nii.gz","1","application/gzip","11342","3505996","1718280005668","3505996","1718280005668","syn60957263","https://www.synapse.org/#!Synapse:syn60958646.1","f68b4c9937880ac053f4c177279fcf4b"
"syn60958419","ISPY2_235995.nii.gz","1","application/gzip","11347","3505996","1718279562633","3505996","1718279562633","syn60957263","https://www.synapse.org/#!Synapse:syn60958419.1","dc75eeca512221d60f0be26470fa54ce"
"syn60958339","ISPY2_341238.nii.gz","1","application/gzip","11348","3505996","1718279215768","3505996","1718279215768","syn60957263","https://www.synapse.org/#!Synapse:syn60958339.1","6684072f826e6fcb4298701e37001d13"
"syn60957855","ISPY2_146033.nii.gz","1","application/gzip","11360","3505996","1718278245058","3505996","1718278245058","syn60957263","https://www.synapse.org/#!Synapse:syn60957855.1","859ce2b65b354c214d1216e8739a4cfa"
"syn60957880","ISPY2_899381.nii.gz","1","application/gzip","11360","3505996","1718278261742","3505996","1718278261742","syn60957263","https://www.synapse.org/#!Synapse:syn60957880.1","dac3123dc74c55759c1dccd1c6b33d77"
"syn60957942","ISPY2_856159.nii.gz","1","application/gzip","11361","3505996","1718278809627","3505996","1718278809627","syn60957263","https://www.synapse.org/#!Synapse:syn60957942.1","16787e91154ddd6bb0436de33699e838"
"syn60958498","ISPY2_125130.nii.gz","1","application/gzip","11364","3505996","1718279901068","3505996","1718279901068","syn60957263","https://www.synapse.org/#!Synapse:syn60958498.1","f2dc86d55c23c9df257a0f55915287c7"
"syn60958110","ISPY2_651401.nii.gz","1","application/gzip","11374","3505996","1718279043041","3505996","1718279043041","syn60957263","https://www.synapse.org/#!Synapse:syn60958110.1","3ab91298b0003e83c603ed410e668cdc"
"syn60958101","ISPY2_660534.nii.gz","1","application/gzip","11376","3505996","1718279036219","3505996","1718279036219","syn60957263","https://www.synapse.org/#!Synapse:syn60958101.1","c414b2be2bd0527ee5e64b983669d28a"
"syn60957399","NACT_21.nii.gz","1","application/gzip","11378","3505996","1718277802453","3505996","1718277802453","syn60957263","https://www.synapse.org/#!Synapse:syn60957399.1","9b439d87baea3271f926d75ef460a44f"
"syn60957795","ISPY2_296841.nii.gz","1","application/gzip","11385","3505996","1718278201160","3505996","1718278201160","syn60957263","https://www.synapse.org/#!Synapse:syn60957795.1","0758f601b57fe5cf5270b23950cae103"
"syn60957766","ISPY2_412772.nii.gz","1","application/gzip","11387","3505996","1718278180487","3505996","1718278180487","syn60957263","https://www.synapse.org/#!Synapse:syn60957766.1","3e4a72bb4a5c266b0f40066e382e61b1"
"syn60957872","ISPY2_912836.nii.gz","1","application/gzip","11394","3505996","1718278257384","3505996","1718278257384","syn60957263","https://www.synapse.org/#!Synapse:syn60957872.1","01a34f641c90496d484c176d907b46b4"
"syn60958468","ISPY2_162562.nii.gz","1","application/gzip","11396","3505996","1718279725641","3505996","1718279725641","syn60957263","https://www.synapse.org/#!Synapse:syn60958468.1","829eb3a27bb7b682f81c53d94511fe55"
"syn60958306","ISPY2_380769.nii.gz","1","application/gzip","11405","3505996","1718279190842","3505996","1718279190842","syn60957263","https://www.synapse.org/#!Synapse:syn60958306.1","2209bdfd45ed920d1628bb0ba71e80c9"
"syn60957802","ISPY2_275626.nii.gz","1","application/gzip","11409","3505996","1718278206442","3505996","1718278206442","syn60957263","https://www.synapse.org/#!Synapse:syn60957802.1","1987fc7a01799b360f9e6ad36b819d17"
"syn60957685","ISPY2_609897.nii.gz","1","application/gzip","11431","3505996","1718278121278","3505996","1718278121278","syn60957263","https://www.synapse.org/#!Synapse:syn60957685.1","41ae89344f919cfc5646ae30cc522c65"
"syn60957318","ISPY1_1150.nii.gz","1","application/gzip","11452","3505996","1718277745174","3505996","1718277745174","syn60957263","https://www.synapse.org/#!Synapse:syn60957318.1","58f06e34681825cea2adf2842e8d6301"
"syn60958496","ISPY2_129973.nii.gz","1","application/gzip","11455","3505996","1718279899582","3505996","1718279899582","syn60957263","https://www.synapse.org/#!Synapse:syn60958496.1","50dfb90ae6663f6d450aaf18e80c4b9e"
"syn60958638","ISPY2_116165.nii.gz","1","application/gzip","11460","3505996","1718279999244","3505996","1718279999244","syn60957263","https://www.synapse.org/#!Synapse:syn60958638.1","50fbc6fd0e637c00ea0021e0aa5ff284"
"syn60958082","ISPY2_688291.nii.gz","1","application/gzip","11478","3505996","1718279021800","3505996","1718279021800","syn60957263","https://www.synapse.org/#!Synapse:syn60958082.1","c126d1cf3120721ecd1ffd3354bd0f51"
"syn60957581","ISPY2_904269.nii.gz","1","application/gzip","11481","3505996","1718278045496","3505996","1718278045496","syn60957263","https://www.synapse.org/#!Synapse:syn60957581.1","9f6cfeb6128dd217676d35197171fa25"
"syn60957277","NACT_65.nii.gz","1","application/gzip","11489","3505996","1718277715269","3505996","1718277715269","syn60957263","https://www.synapse.org/#!Synapse:syn60957277.1","2d6aafec5e8ea42a684fc40f7407ef63"
"syn60957681","ISPY2_623569.nii.gz","1","application/gzip","11492","3505996","1718278118344","3505996","1718278118344","syn60957263","https://www.synapse.org/#!Synapse:syn60957681.1","645afa5faf69d66bfe7a80fa1f607b13"
"syn60957498","ISPY1_1075.nii.gz","1","application/gzip","11514","3505996","1718277884887","3505996","1718277884887","syn60957263","https://www.synapse.org/#!Synapse:syn60957498.1","2a96921f2a55470fb434919b1a111284"
"syn60958203","ISPY2_530095.nii.gz","1","application/gzip","11527","3505996","1718279113181","3505996","1718279113181","syn60957263","https://www.synapse.org/#!Synapse:syn60958203.1","2be1a99b9d6bf13300e34fc0d1dc4593"
"syn60957600","ISPY2_845663.nii.gz","1","application/gzip","11529","3505996","1718278059378","3505996","1718278059378","syn60957263","https://www.synapse.org/#!Synapse:syn60957600.1","f6671a770fd0005a70941f7e3c85b2cd"
"syn60958495","ISPY2_130892.nii.gz","1","application/gzip","11534","3505996","1718279898820","3505996","1718279898820","syn60957263","https://www.synapse.org/#!Synapse:syn60958495.1","a1c787c72efad53d3fa5da5aab5e06f7"
"syn60957330","ISPY1_1097.nii.gz","1","application/gzip","11569","3505996","1718277753970","3505996","1718277753970","syn60957263","https://www.synapse.org/#!Synapse:syn60957330.1","eb23c8daec27d1d5b888c8ea74ac234e"
"syn60957709","ISPY2_553141.nii.gz","1","application/gzip","11580","3505996","1718278138904","3505996","1718278138904","syn60957263","https://www.synapse.org/#!Synapse:syn60957709.1","a93e0a30cab07ec5ffebbf4a4cfec15c"
"syn60957667","ISPY2_646600.nii.gz","1","application/gzip","11592","3505996","1718278108214","3505996","1718278108214","syn60957263","https://www.synapse.org/#!Synapse:syn60957667.1","abc216135de361d4a4fe49a80ff4e1c4"
"syn60958210","ISPY2_516834.nii.gz","1","application/gzip","11608","3505996","1718279118467","3505996","1718279118467","syn60957263","https://www.synapse.org/#!Synapse:syn60958210.1","c90d61f743b293155d934afa4d4d42a0"
"syn60958258","ISPY2_446263.nii.gz","1","application/gzip","11627","3505996","1718279154611","3505996","1718279154611","syn60957263","https://www.synapse.org/#!Synapse:syn60958258.1","74a9d7e23451870aaf2cce4c3516a602"
"syn60958197","ISPY2_536253.nii.gz","1","application/gzip","11629","3505996","1718279108599","3505996","1718279108599","syn60957263","https://www.synapse.org/#!Synapse:syn60958197.1","e72c417034dba5095ca3b32ff7fd47b9"
"syn60958411","ISPY2_241998.nii.gz","1","application/gzip","11629","3505996","1718279556664","3505996","1718279556664","syn60957263","https://www.synapse.org/#!Synapse:syn60958411.1","e9159ab35abebbadef27c262d7781a45"
"syn60957700","ISPY2_573605.nii.gz","1","application/gzip","11635","3505996","1718278132312","3505996","1718278132312","syn60957263","https://www.synapse.org/#!Synapse:syn60957700.1","945a102745b47d540becd8a220c2b2d1"
"syn60957871","ISPY2_913225.nii.gz","1","application/gzip","11635","3505996","1718278256651","3505996","1718278256651","syn60957263","https://www.synapse.org/#!Synapse:syn60957871.1","453e753c174d234a0aa5684a1ce2fde9"
"syn60958055","ISPY2_727804.nii.gz","1","application/gzip","11643","3505996","1718279001514","3505996","1718279001514","syn60957263","https://www.synapse.org/#!Synapse:syn60958055.1","9f8c32d1674b3d194087d103b44dcff0"
"syn60958035","ISPY2_760901.nii.gz","1","application/gzip","11662","3505996","1718278986332","3505996","1718278986332","syn60957263","https://www.synapse.org/#!Synapse:syn60958035.1","0b5a257469ae8e2c2b6abcfbe4172b95"
"syn60958309","ISPY2_378401.nii.gz","1","application/gzip","11670","3505996","1718279193196","3505996","1718279193196","syn60957263","https://www.synapse.org/#!Synapse:syn60958309.1","5399b5e63971cc04814cee9445718b7b"
"syn60958046","ISPY2_738041.nii.gz","1","application/gzip","11677","3505996","1718278994726","3505996","1718278994726","syn60957263","https://www.synapse.org/#!Synapse:syn60958046.1","3114cbff5ce62aea2647d84908111e33"
"syn60957469","ISPY1_1144.nii.gz","1","application/gzip","11679","3505996","1718277864003","3505996","1718277864003","syn60957263","https://www.synapse.org/#!Synapse:syn60957469.1","a54fe7d44db5ecb176cf42db0c708af9"
"syn60957650","ISPY2_689188.nii.gz","1","application/gzip","11688","3505996","1718278095937","3505996","1718278095937","syn60957263","https://www.synapse.org/#!Synapse:syn60957650.1","3e07fe08cd0cb57edb656658cd876da5"
"syn60958461","ISPY2_172283.nii.gz","1","application/gzip","11689","3505996","1718279720402","3505996","1718279720402","syn60957263","https://www.synapse.org/#!Synapse:syn60958461.1","8972f7e1e1fe752c8c5043ad4c1784fe"
"syn60957954","ISPY2_841336.nii.gz","1","application/gzip","11693","3505996","1718278818253","3505996","1718278818253","syn60957263","https://www.synapse.org/#!Synapse:syn60957954.1","89d09647235eec038017784d419e9a36"
